Year,ZIP,Avg Fire Risk Score,Avg PPC,CAT Cov A Fire -  Incurred Losses,CAT Cov A Fire -  Number of Claims,CAT Cov A Smoke -  Incurred Losses,CAT Cov A Smoke -  Number of Claims,CAT Cov C Fire -  Incurred Losses,CAT Cov C Fire -  Number of Claims,CAT Cov C Smoke -  Incurred Losses,CAT Cov C Smoke -  Number of Claims,Cov A Amount Weighted Avg,Cov C Amount Weighted Avg,Earned Exposure,Earned Premium,Non-CAT Cov A Fire -  Incurred Losses,Non-CAT Cov A Fire -  Number of Claims,Non-CAT Cov A Smoke -  Incurred Losses,Non-CAT Cov A Smoke -  Number of Claims,Non-CAT Cov C Fire -  Incurred Losses,Non-CAT Cov C Fire -  Number of Claims,Non-CAT Cov C Smoke -  Incurred Losses,Non-CAT Cov C Smoke -  Number of Claims,Number of High Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of Negligible Fire Risk Exposure,Number of Very High Fire Risk Exposure,Category_CO,Category_DO,Category_DT,Category_HO,Category_MH,Category_RT,OBJECTID,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NA,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Are,Shape__Len,latitude,longitude,Alarm_Date2,year_month,AGENCY_ID,FIRE_NAME_ID,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,total_population,median_income,total_housing_units,average_household_size,educational_attainment_bachelor_or_higher,poverty_status,housing_occupancy_number,housing_value,year_structure_built,housing_vacancy_number,median_monthly_housing_costs,owner_occupied_housing_units,renter_occupied_housing_units
2019,92612,0.19,2.05,0,0,0,0,0,0,0,0,504129.29,322748.3,373.75,510193,0,0,0,0,0,0,0,0,1,49,8,315,0,False,False,False,True,False,False,1666.0,CCO,ORC,FOSSIL,19105388,9/15/19,9/16/19,14.0,1.0,1.0,15.84562,,,,,2010.0,92787.30859,1444.613422761708,33.65488014876485,-117.7849852,2019-09-15,2019-09,2.0,1214.0,29.076666666666664,19.71333333333333,0.0,72297.0,33706.0,95938.0,16161.0,2.29,9257.0,7859.0,16161.0,938900.0,16161.0,1833.0,2739.0,3861.0,10467.0
2019,92614,0.11,2.03,0,0,0,0,0,0,0,0,452055.93,301253.47,788.21,897255,97,1,0,0,0,0,0,0,0,84,2,703,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29617.0,121276.0,12499.0,2.46,8735.0,4073.0,12499.0,983100.0,12499.0,481.0,2737.0,4306.0,7712.0
2019,92617,0.41,1.95,0,0,0,0,0,0,0,0,472853.07,300273.75,341.76,417869,0,0,0,0,0,0,0,0,3,66,33,240,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22172.0,80167.0,4723.0,2.71,1536.0,3545.0,4723.0,666500.0,4723.0,427.0,1531.0,1370.0,2926.0
2019,92618,0.31,2.59,0,0,0,0,0,0,0,0,644380.32,381278.48,2489.18,2591704,377349,3,0,0,184699,3,0,0,98,322,77,1992,1,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62296.0,135609.0,26470.0,2.56,16986.0,5218.0,26470.0,1153400.0,26470.0,2291.0,3179.0,9555.0,14624.0
2019,92620,0.11,2.52,0,0,0,0,0,0,0,0,549579.95,348042.82,3727.75,4013789,553229,6,0,0,175000,2,0,0,0,410,9,3309,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61744.0,144572.0,22534.0,2.89,16009.0,5447.0,22534.0,1204100.0,22534.0,1212.0,3175.0,12016.0,9306.0
2019,92621,1.5,3.0,0,0,0,0,0,0,0,0,352500.0,264375.0,2.0,1819,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92624,0.22,2.93,0,0,0,0,0,0,0,0,697879.52,406571.75,570.54,963191,116054,4,0,0,2409,1,0,0,0,104,12,454,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6685.0,125377.0,3309.0,2.4,1550.0,183.0,3309.0,1142400.0,3309.0,573.0,2808.0,1653.0,1083.0
2019,92625,0.58,2.0,0,0,0,0,0,0,0,0,1402613.93,762933.94,1144.34,3011826,616757,2,0,0,475001,2,0,0,57,144,160,777,6,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12328.0,197628.0,6802.0,2.2,3961.0,758.0,6802.0,2000001.0,6802.0,1198.0,3765.0,3513.0,2091.0
2019,92626,0.12,1.96,0,0,0,0,0,0,0,0,441768.72,304230.9,2790.8,3062711,162889,3,0,0,70024,1,0,0,0,338,3,2450,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50569.0,117627.0,20643.0,2.56,12206.0,4283.0,20643.0,1037700.0,20643.0,1159.0,2555.0,8188.0,11296.0
2019,92627,0.15,1.97,0,0,0,0,0,0,0,0,431078.16,290827.51,2244.53,2264791,0,0,0,0,0,0,0,0,0,303,15,1927,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60751.0,105039.0,23286.0,2.65,12785.0,5566.0,23286.0,1074900.0,23286.0,897.0,2394.0,8301.0,14088.0
2019,92629,0.34,2.93,0,0,0,0,0,0,0,0,810866.8,455515.89,1979.88,3847399,319285,2,0,0,41290,1,0,0,41,328,112,1498,2,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26198.0,131731.0,13493.0,2.32,6691.0,2311.0,13493.0,1212400.0,13493.0,2277.0,2984.0,7089.0,4127.0
2019,92630,0.27,2.17,0,0,0,0,0,0,0,0,485335.82,315426.57,5042.28,6121795,48646,5,0,0,2103,1,0,0,35,793,239,3975,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66461.0,119984.0,24390.0,2.83,14578.0,6459.0,24390.0,858900.0,24390.0,1148.0,2524.0,15833.0,7409.0
2019,92631,0.0,2.0,0,0,0,0,0,0,0,0,338500.0,253875.0,2.0,1191,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92633,0.0,1.87,0,0,0,0,0,0,0,0,365536.59,274152.44,1.76,1400,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92635,0.0,2.0,0,0,0,0,0,0,0,0,444000.0,333000.0,1.0,856,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92637,0.26,1.93,0,0,0,0,0,0,0,0,229406.19,145038.93,20.5,15303,0,0,0,0,0,0,0,0,1,2,0,17,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17342.0,60235.0,13494.0,1.46,5002.0,1954.0,13494.0,364900.0,13494.0,1697.0,1395.0,8423.0,3374.0
2019,92645,0.0,2.0,0,0,0,0,0,0,0,0,329087.04,246815.28,1.39,703,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92646,0.13,1.05,0,0,0,0,0,0,0,0,437181.87,299475.38,4115.45,4667821,135907,4,0,0,47588,4,0,0,0,537,8,3571,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55814.0,132841.0,22195.0,2.59,13431.0,3550.0,22195.0,1031700.0,22195.0,776.0,2453.0,16066.0,5353.0
2019,92647,0.1,1.02,0,0,0,0,0,0,0,0,393691.19,270316.92,2868.87,2583342,37578,4,0,0,13997,2,0,0,0,283,2,2584,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58794.0,107877.0,22340.0,2.74,10655.0,6090.0,22340.0,963900.0,22340.0,1025.0,2359.0,9285.0,12030.0
2019,92648,0.19,1.04,0,0,0,0,0,0,0,0,637147.83,428347.58,2059.6,3291435,18830,2,0,0,49989,3,0,0,0,308,37,1714,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45521.0,118993.0,21609.0,2.25,10809.0,2800.0,21609.0,1176000.0,21609.0,1586.0,2448.0,9363.0,10660.0
2019,92649,0.14,1.1,0,0,0,0,0,0,0,0,606564.78,404869.87,1919.74,2800288,11408,4,0,0,0,0,0,0,0,236,20,1664,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35504.0,121604.0,15178.0,2.44,7927.0,2091.0,15178.0,1070800.0,15178.0,633.0,2529.0,8445.0,6100.0
2019,92651,1.53,2.95,0,0,0,0,0,0,0,0,1125143.83,620905.38,2872.31,7760919,0,1,0,0,0,0,0,0,650,167,990,994,72,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23477.0,143569.0,13913.0,2.1,7307.0,1339.0,13913.0,2000001.0,13913.0,2772.0,3208.0,7261.0,3880.0
2019,92652,1.0,4.0,0,0,0,0,0,0,0,0,950000.0,380000.0,0.47,963,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92653,0.21,2.29,0,0,0,0,0,0,0,0,722293.02,446338.5,2268.38,4240947,494171,2,0,0,308464,2,0,0,3,371,51,1844,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29596.0,128623.0,11420.0,2.7,7449.0,2342.0,11420.0,978400.0,11420.0,735.0,2716.0,7537.0,3148.0
2019,92655,0.12,1.99,0,0,0,0,0,0,0,0,336042.06,226318.01,275.87,203609,0,0,0,0,0,0,0,0,0,32,0,244,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8101.0,64602.0,2845.0,3.13,862.0,1419.0,2845.0,723700.0,2845.0,288.0,1437.0,695.0,1862.0
2019,92656,0.34,2.02,0,0,0,0,0,0,0,0,476487.01,298599.95,2539.9,3597638,35061,2,0,0,6255,1,0,0,35,392,182,1929,2,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52645.0,134538.0,21211.0,2.57,13205.0,2673.0,21211.0,849900.0,21211.0,985.0,2784.0,11650.0,8576.0
2019,92657,1.49,2.16,0,0,0,0,0,0,0,0,2006610.35,1001645.61,994.14,4014041,102048,1,0,0,40000,1,0,0,195,122,326,320,31,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10224.0,202813.0,4353.0,2.68,2679.0,808.0,4353.0,2000001.0,4353.0,543.0,4001.0,2726.0,1084.0
2019,92660,0.47,1.99,0,0,0,0,0,0,0,0,1228263.89,700419.85,2146.31,5360696,17058,1,0,0,0,0,0,0,21,353,292,1480,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34788.0,154035.0,17144.0,2.24,10952.0,2320.0,17144.0,2000001.0,17144.0,1648.0,3497.0,7696.0,7800.0
2019,92661,0.34,1.99,0,0,0,0,0,0,0,0,1074818.78,615543.26,351.92,833194,0,0,0,0,0,0,0,0,0,44,39,269,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095.0,209620.0,2727.0,1.87,947.0,258.0,2727.0,2000001.0,2727.0,1082.0,2826.0,635.0,1010.0
2019,92662,0.32,2.0,0,0,0,0,0,0,0,0,905185.7,548414.53,240.8,527710,7550,1,0,0,0,0,0,0,0,43,17,181,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.0,162045.0,1869.0,1.91,964.0,44.0,1869.0,2000001.0,1869.0,673.0,2486.0,610.0,586.0
2019,92663,0.27,2.0,0,0,0,0,0,0,0,0,953476.33,572254.05,1324.42,2649212,0,0,0,0,0,0,0,0,0,165,94,1066,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21584.0,138271.0,12348.0,2.04,7074.0,1946.0,12348.0,2000001.0,12348.0,1996.0,2804.0,5043.0,5309.0
2019,92665,0.0,2.5,0,0,0,0,0,0,0,0,390951.0,284215.5,2.0,1948,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92667,0.0,2.06,0,0,0,0,0,0,0,0,715752.84,509631.78,6.4,10635,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92668,0.0,2.0,0,0,0,0,0,0,0,0,588000.0,441000.0,1.0,797,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92669,0.0,2.0,0,0,0,0,0,0,0,0,461000.0,345750.0,1.0,796,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92670,0.0,3.0,0,0,0,0,0,0,0,0,378788.82,284091.61,2.6,2028,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92672,0.58,2.95,0,0,0,0,0,0,0,0,648224.56,405426.65,2365.19,3776197,69013,4,0,0,19355,2,0,0,122,315,341,1585,2,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37470.0,109991.0,17487.0,2.36,8279.0,2934.0,17487.0,1240000.0,17487.0,2194.0,2478.0,7865.0,7428.0
2019,92673,0.67,2.91,0,0,0,0,0,0,0,0,719965.27,448909.08,2766.06,4841002,689999,1,0,0,307043,2,0,0,115,439,534,1676,2,False,False,False,True,False,False,1664.0,CCO,ORC,BELLA COLLINA GOLF COURSE SCL,19085271,7/31/19,7/31/19,14.0,1.0,1.0,3.76396,,,,,2010.0,21940.62109,739.6586156442255,33.45566136864544,-117.588604,2019-07-31,2019-07,2.0,1212.0,34.586666666666666,15.676666666666668,0.0,72286.0,29828.0,180077.0,10005.0,3.08,6233.0,1293.0,10005.0,1207600.0,10005.0,436.0,3694.0,7630.0,1939.0
2019,92675,0.76,2.96,0,0,0,0,0,0,0,0,808108.82,481106.15,2455.34,4915651,3475482,4,0,0,901255,2,0,0,156,491,445,1361,2,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34998.0,127893.0,12801.0,2.87,6298.0,2530.0,12801.0,929700.0,12801.0,706.0,2531.0,9498.0,2597.0
2019,92676,3.28,3.07,0,0,0,0,0,0,0,0,494988.86,325862.32,240.83,443698,0,0,0,0,0,0,0,0,150,2,4,2,83,False,False,False,True,False,False,1663.0,CCO,ORC,BLUE DIAMOND,19059616,5/28/19,5/28/19,16.0,1.0,1.0,2.29694,,,,,2010.0,13487.25,1125.797460410096,33.77270821783781,-117.695197,2019-05-28,2019-05,2.0,1211.0,22.216666666666665,8.743333333333334,27.5,72286.0,1967.0,114167.0,774.0,2.67,524.0,197.0,774.0,797000.0,774.0,42.0,2570.0,657.0,75.0
2019,92676,3.28,3.07,0,0,0,0,0,0,0,0,494988.86,325862.32,240.83,443698,0,0,0,0,0,0,0,0,150,2,4,2,83,False,False,False,True,False,False,1667.0,CCO,ORC,BOMMER,19122560,10/24/19,10/24/19,10.0,1.0,1.0,1.322732,,,,,2010.0,7763.5625,406.7925339144715,33.774043539499814,-117.74245,2019-10-24,2019-10,2.0,1215.0,28.54516129032258,6.938709677419355,0.0,72286.0,1967.0,114167.0,774.0,2.67,524.0,197.0,774.0,797000.0,774.0,42.0,2570.0,657.0,75.0
2019,92676,3.28,3.07,0,0,0,0,0,0,0,0,494988.86,325862.32,240.83,443698,0,0,0,0,0,0,0,0,150,2,4,2,83,False,False,False,True,False,False,1668.0,CCO,ORC,WILLIAMS,19127578,11/3/19,11/4/19,14.0,1.0,1.0,2.147755,,,,,2010.0,12599.70313,511.7137543394339,33.74084629,-117.6259112,2019-11-03,2019-11,2.0,99.0,24.373333333333335,3.9133333333333336,60.5,72286.0,1967.0,114167.0,774.0,2.67,524.0,197.0,774.0,797000.0,774.0,42.0,2570.0,657.0,75.0
2019,92677,0.55,2.71,0,0,0,0,0,0,0,0,668010.73,409136.08,5150.41,8887943,21322,5,0,0,48098,4,0,0,207,885,646,3407,5,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64023.0,140605.0,27527.0,2.49,16508.0,3780.0,27527.0,1123000.0,27527.0,2041.0,2818.0,16949.0,8537.0
2019,92678,2.81,2.89,0,0,0,0,0,0,0,0,1320401.45,281998.68,19.05,44621,0,0,0,0,0,0,0,0,14,0,3,0,1,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,115250.0,247.0,2.57,119.0,56.0,247.0,988600.0,247.0,12.0,2577.0,235.0,0.0
2019,92679,1.33,2.89,0,0,0,0,0,0,0,0,813366.31,493188.06,3418.35,7614420,12308,2,0,0,0,0,0,0,527,407,1196,1248,40,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30966.0,207652.0,10904.0,2.94,7813.0,1084.0,10904.0,1242900.0,10904.0,383.0,3551.0,9426.0,1095.0
2019,92683,0.08,2.0,0,0,0,0,0,0,0,0,363774.17,245099.22,5215.58,3928720,545976,6,0,0,57371,4,0,0,0,421,0,4794,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90140.0,82703.0,29075.0,3.22,11836.0,14168.0,29075.0,820000.0,29075.0,1217.0,2038.0,14541.0,13317.0
2019,92686,0.33,3.0,0,0,0,0,0,0,0,0,408666.67,306500.0,3.0,3154,0,0,0,0,0,0,0,0,0,1,0,2,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92687,0.0,3.0,0,0,0,0,0,0,0,0,497000.0,372750.0,1.0,942,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92688,0.65,2.89,0,0,0,0,0,0,0,0,464251.99,296579.47,2848.6,4074006,19855,6,0,0,0,0,0,0,173,471,418,1781,6,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43937.0,142015.0,16388.0,2.75,9879.0,2553.0,16388.0,857100.0,16388.0,430.0,2804.0,11099.0,4859.0
2019,92691,0.14,2.65,0,0,0,0,0,0,0,0,454464.04,301508.4,4151.43,5400033,17366,2,0,0,13260,1,0,0,0,579,4,3569,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46618.0,135779.0,16673.0,2.77,10081.0,2163.0,16673.0,916800.0,16673.0,501.0,2593.0,12457.0,3715.0
2019,92692,0.3,2.93,225000,1,0,0,77001,1,0,0,526148.81,335770.79,4245.2,6388897,293813,5,0,0,125001,2,0,0,41,688,209,3300,7,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46568.0,133028.0,18005.0,2.72,11814.0,2497.0,18005.0,983800.0,18005.0,942.0,2868.0,13055.0,4008.0
2019,92694,0.8,2.92,0,0,0,0,0,0,0,0,715132.65,414747.44,2576.52,4012304,43219,2,0,0,0,0,0,0,189,521,437,1408,22,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35019.0,183168.0,12424.0,2.97,8396.0,1269.0,12424.0,1042600.0,12424.0,619.0,3936.0,8779.0,3026.0
2019,92701,0.04,1.01,0,0,0,0,0,0,0,0,321602.33,224525.99,1191.98,861266,14698,1,0,0,58817,2,0,0,0,45,0,1147,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48272.0,68697.0,13470.0,3.69,2184.0,7537.0,13470.0,608300.0,13470.0,562.0,1674.0,3770.0,9138.0
2019,92703,0.05,1.02,0,0,0,0,0,0,0,0,283831.44,192435.17,2329.01,1413733,0,0,0,0,0,0,88,1,1,116,0,2212,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62223.0,80817.0,14644.0,4.21,4196.0,6745.0,14644.0,585900.0,14644.0,289.0,1824.0,6985.0,7370.0
2019,92704,0.05,1.01,0,0,0,0,0,0,0,0,324215.97,219607.97,3673.84,2722855,500943,4,0,0,273715,3,0,0,0,193,0,3480,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80408.0,94249.0,20887.0,3.95,8081.0,7484.0,20887.0,641600.0,20887.0,606.0,1998.0,10185.0,10096.0
2019,92705,0.27,2.52,0,0,0,0,0,0,0,0,704767.54,458483.23,3271.59,5102655,0,0,2484,1,0,0,0,0,58,444,129,2641,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48680.0,125928.0,16642.0,2.99,9290.0,4537.0,16642.0,1135600.0,16642.0,645.0,2445.0,9838.0,6159.0
2019,92706,0.06,1.0,0,0,0,0,0,0,0,0,390905.46,269845.73,2040.28,1722403,79621,2,0,0,41496,2,0,0,0,124,1,1915,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37191.0,96424.0,10473.0,3.6,3718.0,4328.0,10473.0,839100.0,10473.0,278.0,2151.0,5220.0,4975.0
2019,92707,0.04,1.0,0,0,0,0,0,0,0,0,299823.82,208099.91,2808.96,2017244,96115,1,0,0,30613,1,0,0,0,99,0,2710,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59213.0,99491.0,14767.0,4.13,4729.0,5037.0,14767.0,635600.0,14767.0,569.0,2069.0,6902.0,7296.0
2019,92708,0.11,2.03,0,0,0,0,0,0,0,0,443193.93,302521.78,4363.45,4684659,55646,4,0,0,0,0,0,0,0,455,2,3906,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56358.0,111797.0,19250.0,2.96,12631.0,4097.0,19250.0,1018600.0,19250.0,410.0,2403.0,12462.0,6378.0
2019,92714,0.0,2.0,0,0,0,0,0,0,0,0,448833.33,336625.0,6.0,4271,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92720,0.0,3.0,0,0,0,0,0,0,0,0,537000.0,402750.0,1.0,1103,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92780,0.08,2.96,0,0,0,0,0,0,0,0,406182.29,275184.08,2163.74,2062228,502426,6,0,0,163547,3,0,0,0,164,3,1997,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54495.0,98647.0,18308.0,3.09,8585.0,6041.0,18308.0,832200.0,18308.0,911.0,2220.0,7962.0,9435.0
2019,92782,0.27,2.76,0,0,0,0,0,0,0,0,669605.59,437216.98,1435.13,2079380,53628,6,0,0,717,1,0,0,7,199,80,1149,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29947.0,143433.0,11474.0,2.67,7502.0,2001.0,11474.0,1028900.0,11474.0,247.0,2793.0,6945.0,4282.0
2019,92801,0.06,1.01,0,0,0,0,0,0,0,0,328984.36,227108.81,2094.54,1531663,276826,2,0,0,118932,2,0,0,0,124,0,1971,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61218.0,78477.0,19519.0,3.21,6198.0,8583.0,19519.0,632600.0,19519.0,736.0,1999.0,6841.0,11942.0
2019,92802,0.07,1.01,0,0,0,0,0,0,0,0,363159.05,245050.4,1321.71,1000171,0,0,0,0,0,0,0,0,0,91,0,1231,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43698.0,83621.0,12724.0,3.54,4271.0,5049.0,12724.0,721700.0,12724.0,568.0,2042.0,4377.0,7779.0
2019,92804,0.07,1.22,0,0,0,0,0,0,0,0,350810.04,237304.48,3978.15,2927334,300094,6,0,0,445351,6,0,0,0,266,1,3711,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83435.0,74588.0,25451.0,3.28,9933.0,13850.0,25451.0,729700.0,25451.0,807.0,2013.0,10156.0,14488.0
2019,92805,0.05,1.01,0,0,0,0,0,0,0,0,327158.84,225718.26,2934.91,2159198,775535,7,0,0,267521,5,0,0,0,152,2,2781,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74336.0,85623.0,23195.0,3.35,9291.0,9830.0,23195.0,667400.0,23195.0,1477.0,2076.0,8764.0,12954.0
2019,92806,0.06,1.01,0,0,0,0,0,0,0,0,386247.69,265442.73,1859.48,1670934,143639,2,0,0,6800,1,0,0,1,113,1,1744,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40528.0,95112.0,13144.0,3.19,5092.0,4053.0,13144.0,791200.0,13144.0,599.0,2307.0,5252.0,7293.0
2019,92807,0.37,1.02,0,0,0,0,0,0,0,0,558307.97,379734.9,3383.01,4646607,29437,3,0,0,11338,2,0,0,125,306,290,2662,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37270.0,136089.0,12985.0,2.92,7061.0,2431.0,12985.0,918000.0,12985.0,345.0,2752.0,10092.0,2548.0
2019,92808,0.3,1.12,0,0,0,0,0,0,0,0,603903.92,393050.93,1821.73,2885675,192341,3,1548,1,1890,1,0,0,44,211,99,1466,1,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20829.0,148697.0,7768.0,2.73,4857.0,854.0,7768.0,1036800.0,7768.0,140.0,2911.0,5536.0,2092.0
2019,92809,0.0,1.0,0,0,0,0,0,0,0,0,406000.0,304500.0,1.0,1281,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,92821,0.97,2.93,0,0,0,0,0,0,0,0,486479.43,322186.86,2806.76,3126291,989,2,0,0,265,1,0,0,468,513,391,1428,6,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42196.0,116660.0,15232.0,2.84,8784.0,2607.0,15232.0,851800.0,15232.0,448.0,2317.0,8571.0,6213.0
2019,92823,0.74,2.94,0,0,0,0,0,0,0,0,563932.67,350757.49,517.37,633230,0,0,0,0,0,0,0,0,51,95,54,311,6,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141.0,176543.0,1973.0,2.87,1465.0,399.0,1973.0,1061200.0,1973.0,191.0,3306.0,1421.0,361.0
2019,92831,0.11,2.24,225559,1,0,0,59449,1,0,0,476397.16,319884.31,1601.74,1684975,2100,1,0,0,0,0,0,0,1,156,12,1433,0,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35831.0,89451.0,13691.0,2.67,6412.0,5504.0,13691.0,821300.0,13691.0,868.0,2131.0,5179.0,7644.0
